username,period,source_year,source_url,length,length_short,length_long,has_digits,ends_with_digits,digit_ratio,has_underscore,has_dash,has_dot,has_special,separator_count,all_lowercase,has_uppercase,all_caps,camelCase,capitalized,contains_birth_year,contains_2k_year,has_leet,pattern_xX,triple_word_sep,word_count,mask_name_year,mask_first_last_dot,mask_first_last_dash,mask_camelCase,mask_CamelCase,mask_word_word,mask_wordNNN,mask_Word,mask_word,mask_starts_spec,mask_digit_heavy,alphanumeric_mix,primary_mask
abdousi,2000-2004,2004,Slashdot,7,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
adakar,2000-2004,2004,SourceForge,6,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
Ames,2000-2004,2004,Slashdot,4,True,False,False,False,0.0,False,False,False,False,0,False,True,False,False,True,False,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,Word
Airline_Sickness_Bag,2000-2004,2004,Slashdot,20,False,True,False,False,0.0,True,False,False,False,2,False,True,False,False,True,False,False,False,False,True,3,False,False,False,False,False,False,False,False,False,False,False,False,mixed
admar,2000-2004,2001,SourceForge,5,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
a67sm,2000-2004,2001,SourceForge,5,True,False,True,False,0.4,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,True,mixed
a_rueckert,2000-2004,2003,SourceForge,10,False,False,False,False,0.0,True,False,False,False,1,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,True,False,False,False,False,False,False,word_word
Ambien,2000-2004,2002,Slashdot,6,True,False,False,False,0.0,False,False,False,False,0,False,True,False,False,True,False,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,Word
AArthur,2000-2004,2002,Slashdot,7,False,False,False,False,0.0,False,False,False,False,0,False,True,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
amendol,2000-2004,2001,Slashdot,7,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
alehmann,2000-2004,2003,Slashdot,8,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
ackbarr,2000-2004,2002,SourceForge,7,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
abergstr,2000-2004,2001,SourceForge,8,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
agreif,2000-2004,2000,SourceForge,6,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
activesphere,2000-2004,2001,SourceForge,12,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
-douggy,2000-2004,2003,Slashdot,7,False,False,False,False,0.0,False,True,False,False,1,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,True,False,False,starts_spec
acacia,2000-2004,2000,Slashdot,6,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
-ParadoX-,2000-2004,2001,Slashdot,9,False,False,False,False,0.0,False,True,False,False,2,False,True,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,False,False,True,False,False,starts_spec
acapnotic,2000-2004,2000,SourceForge,9,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
alexborges,2000-2004,2000,Slashdot,10,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
30F06950,2000-2004,2003,Slashdot,8,False,False,True,True,0.875,False,False,False,False,0,False,True,True,False,True,False,False,True,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,mixed
ackme,2000-2004,2004,SourceForge,5,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
adsaman,2000-2004,2001,SourceForge,7,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
aharon,2000-2004,2002,SourceForge,6,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
adamm,2000-2004,2000,SourceForge,5,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
8Complex,2000-2004,2000,Slashdot,8,False,False,True,False,0.125,False,False,False,False,0,False,True,False,False,True,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
aidan_skinner,2000-2004,2003,SourceForge,13,False,True,False,False,0.0,True,False,False,False,1,True,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,True,False,False,False,False,False,False,word_word
aaron_801,2000-2004,2003,SourceForge,9,False,False,True,True,0.3333333333333333,True,False,False,False,1,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
AaronMB,2000-2004,2001,Slashdot,7,False,False,False,False,0.0,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,1,False,False,False,False,True,False,False,False,False,False,False,False,CamelCase
adamhall,2000-2004,2003,SourceForge,8,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
AftanGustur,2000-2004,2003,Slashdot,11,False,False,False,False,0.0,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,1,False,False,False,False,True,False,False,False,False,False,False,False,CamelCase
ai0524,2000-2004,2000,SourceForge,6,True,False,True,True,0.6666666666666666,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,1,False,False,False,False,False,False,True,False,False,False,False,False,wordNNN
AlpineR,2000-2004,2004,Slashdot,7,False,False,False,False,0.0,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
agotneja,2000-2004,2003,SourceForge,8,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
abamfici,2000-2004,2003,SourceForge,8,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
administrator,2000-2004,2004,SourceForge,13,False,True,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
abryanw,2000-2004,2003,SourceForge,7,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
alpinist,2000-2004,2004,Slashdot,8,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
acklen,2000-2004,2000,SourceForge,6,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
-=SteelRat=-,2000-2004,2000,Slashdot,12,False,False,False,False,0.0,False,True,False,True,2,False,True,False,False,False,False,False,False,False,True,1,False,False,False,False,False,False,False,False,False,True,False,False,starts_spec
akc,2000-2004,2002,Slashdot,3,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
ALG,2000-2004,2001,Slashdot,3,True,False,False,False,0.0,False,False,False,False,0,False,True,True,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,mixed
aiphysics,2000-2004,2000,SourceForge,9,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
akaina,2000-2004,2003,Slashdot,6,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
AlexDeGruven,2000-2004,2003,Slashdot,12,False,False,False,False,0.0,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,1,False,False,False,False,True,False,False,False,False,False,False,False,CamelCase
acidos,2000-2004,2003,SourceForge,6,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
akmed,2000-2004,2000,Slashdot,5,True,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
aa1vl,2000-2004,2002,SourceForge,5,True,False,True,False,0.2,False,False,False,False,0,True,False,False,False,False,False,False,True,False,False,2,False,False,False,False,False,False,False,False,False,False,False,True,mixed
alangmead,2000-2004,2000,Slashdot,9,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
Abjuk,2000-2004,2000,Slashdot,5,True,False,False,False,0.0,False,False,False,False,0,False,True,False,False,True,False,False,False,False,False,1,False,False,False,False,False,False,False,True,False,False,False,False,Word
afvargas,2000-2004,2002,SourceForge,8,False,False,False,False,0.0,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,True,False,False,False,word
