username,period,source_year,source_url
7Ghent,2015-2019,2018,Slashdot
JenniferChong78,2015-2019,2018,HackerNews
a0me,2015-2019,2016,Slashdot
5um0F1,2015-2019,2017,Slashdot
wei_jok,2015-2019,2018,HackerNews
2nesser,2015-2019,2019,Slashdot
yuhong,2015-2019,2019,HackerNews
241comp,2015-2019,2015,Slashdot
680x0,2015-2019,2018,Slashdot
magnat,2015-2019,2018,HackerNews
0x69,2015-2019,2018,Slashdot
belak,2015-2019,2017,HackerNews
semikolon,2015-2019,2019,HackerNews
4pins,2015-2019,2019,Slashdot
iand,2015-2019,2017,HackerNews
fulafel,2015-2019,2015,HackerNews
bootlooped,2015-2019,2015,HackerNews
3LP,2015-2019,2016,Slashdot
cmrdporcupine,2015-2019,2019,HackerNews
e19293001,2015-2019,2017,HackerNews
_Quinn,2015-2019,2019,Slashdot
dkasper,2015-2019,2019,HackerNews
fiter,2015-2019,2015,HackerNews
apohn,2015-2019,2018,HackerNews
aaron44126,2015-2019,2018,Slashdot
chrisjsherm,2015-2019,2018,HackerNews
coffeeaddicted,2015-2019,2017,HackerNews
aey,2015-2019,2018,HackerNews
dr_zoidberg,2015-2019,2015,HackerNews
lovich,2015-2019,2016,HackerNews
2fakeu,2015-2019,2015,Slashdot
25thCenturyQuaker,2015-2019,2019,Slashdot
LeoNatan25,2015-2019,2017,HackerNews
archagon,2015-2019,2015,HackerNews
605dave,2015-2019,2019,Slashdot
AnthonyMouse,2015-2019,2017,HackerNews
daxelrod,2015-2019,2015,HackerNews
sp332,2015-2019,2018,HackerNews
1mck,2015-2019,2019,Slashdot
88NoSoup4U88,2015-2019,2019,Slashdot
$random_var,2015-2019,2017,Slashdot
rtx,2015-2019,2017,HackerNews
_vSyncBomb,2015-2019,2019,Slashdot
4doorGL,2015-2019,2016,Slashdot
6350',2015-2019,2015,Slashdot
tonysandhu3,2015-2019,2019,HackerNews
untog,2015-2019,2015,HackerNews
fineng123,2015-2019,2016,HackerNews
aakshayee,2015-2019,2017,Slashdot
vidarh,2015-2019,2017,HackerNews
0xFCE2,2015-2019,2016,Slashdot
1lus10n,2015-2019,2017,Slashdot
`NS,2015-2019,2016,Slashdot
3terrabyte,2015-2019,2018,Slashdot
andygrunwald,2015-2019,2016,HackerNews
#undefined,2015-2019,2015,Slashdot
hodder,2015-2019,2016,HackerNews
yellowapple,2015-2019,2016,HackerNews
lawrenceyan,2015-2019,2018,HackerNews
ChicagoDave,2015-2019,2016,HackerNews
mattycakes01,2015-2019,2018,HackerNews
rflrob,2015-2019,2018,HackerNews
28481k,2015-2019,2017,Slashdot
!eopard,2015-2019,2019,Slashdot
Touche,2015-2019,2017,HackerNews
AAhrerh,2015-2019,2016,Slashdot
mantas,2015-2019,2019,HackerNews
_pdp_,2015-2019,2017,HackerNews
jaworrom,2015-2019,2017,HackerNews
timfrietas,2015-2019,2018,HackerNews
aliakhtar,2015-2019,2018,HackerNews
lsiebert,2015-2019,2015,HackerNews
steamer25,2015-2019,2018,HackerNews
emodendroket,2015-2019,2015,HackerNews
2fuf,2015-2019,2018,Slashdot
sverige,2015-2019,2017,HackerNews
kennethcwilbur,2015-2019,2016,HackerNews
4of12,2015-2019,2016,Slashdot
Operyl,2015-2019,2019,HackerNews
dschiptsov,2015-2019,2016,HackerNews
actuator,2015-2019,2016,HackerNews
4im,2015-2019,2015,Slashdot
32bitwonder,2015-2019,2017,Slashdot
jmstfv,2015-2019,2019,HackerNews
oarabbus_,2015-2019,2016,HackerNews
Florin_Andrei,2015-2019,2017,HackerNews
gamblor956,2015-2019,2018,HackerNews
_Hellfire_,2015-2019,2016,Slashdot
A10Mechanic,2015-2019,2015,Slashdot
bch,2015-2019,2016,HackerNews
trentnelson,2015-2019,2019,HackerNews
obisw4n,2015-2019,2019,HackerNews
_generica,2015-2019,2019,Slashdot
yskchu,2015-2019,2018,HackerNews
fullshark,2015-2019,2018,HackerNews
00null00,2015-2019,2018,Slashdot
_Splat,2015-2019,2015,Slashdot
HerpDerpLerp,2015-2019,2017,HackerNews
AA1,2015-2019,2015,Slashdot
_AustinPowell,2015-2019,2016,Slashdot
hueving,2015-2019,2017,HackerNews
renke1,2015-2019,2015,HackerNews
mareo,2015-2019,2017,HackerNews
pfortuny,2015-2019,2017,HackerNews
yodsanklai,2015-2019,2019,HackerNews
3john,2015-2019,2015,Slashdot
MattLaroche,2015-2019,2017,HackerNews
velox_io,2015-2019,2018,HackerNews
$rtbl_this,2015-2019,2017,Slashdot
ahallock,2015-2019,2018,HackerNews
jak0bbbb,2015-2019,2015,HackerNews
DTrejo,2015-2019,2015,HackerNews
e40,2015-2019,2017,HackerNews
jplevine,2015-2019,2017,HackerNews
dv_dt,2015-2019,2019,HackerNews
101percent,2015-2019,2017,Slashdot
mediawatch,2015-2019,2017,HackerNews
2Bits,2015-2019,2019,Slashdot
mywittyname,2015-2019,2019,HackerNews
HeyLaughingBoy,2015-2019,2016,HackerNews
hkmurakami,2015-2019,2019,HackerNews
AardvarkCelery,2015-2019,2018,Slashdot
yesenadam,2015-2019,2019,HackerNews
panarky,2015-2019,2019,HackerNews
kristianc,2015-2019,2017,HackerNews
mattlutze,2015-2019,2017,HackerNews
tashbarg,2015-2019,2019,HackerNews
flashdance,2015-2019,2018,HackerNews
nurettin,2015-2019,2016,HackerNews
mod,2015-2019,2015,HackerNews
DougN7,2015-2019,2015,HackerNews
7x7,2015-2019,2016,Slashdot
*weasel,2015-2019,2017,Slashdot
70Bang,2015-2019,2015,Slashdot
A3gis,2015-2019,2019,Slashdot
_xen,2015-2019,2015,Slashdot
infinity,2015-2019,2018,HackerNews
3ryon,2015-2019,2018,Slashdot
dingo_bat,2015-2019,2016,HackerNews
unhammer,2015-2019,2017,HackerNews
dalbasal,2015-2019,2019,HackerNews
jhanschoo,2015-2019,2018,HackerNews
cavisne,2015-2019,2017,HackerNews
willismichael,2015-2019,2015,HackerNews
!ramirez,2015-2019,2017,Slashdot
2obvious4u,2015-2019,2019,Slashdot
_bug_,2015-2019,2019,Slashdot
Aadhunikpackers,2015-2019,2019,Slashdot
tosh,2015-2019,2016,HackerNews
a1englishman,2015-2019,2015,Slashdot
aamcf,2015-2019,2018,Slashdot
spdustin,2015-2019,2015,HackerNews
__aaclcg7560,2015-2019,2017,Slashdot
rdlecler1,2015-2019,2016,HackerNews
9gezegen,2015-2019,2015,Slashdot
_KiTA_,2015-2019,2017,Slashdot
aa1ww,2015-2019,2018,Slashdot
Macha,2015-2019,2015,HackerNews
4thAce,2015-2019,2018,Slashdot
27B-6,2015-2019,2018,Slashdot
willvarfar,2015-2019,2015,HackerNews
ThoAppelsin,2015-2019,2015,HackerNews
!-!appy_!!arnian,2015-2019,2016,Slashdot
BrandonMarc,2015-2019,2015,HackerNews
97jaz,2015-2019,2015,Slashdot
wsc981,2015-2019,2018,HackerNews
Infernal,2015-2019,2017,HackerNews
reaktivo,2015-2019,2018,HackerNews
serioussecurity,2015-2019,2015,HackerNews
_almosnow,2015-2019,2015,HackerNews
lordnacho,2015-2019,2019,HackerNews
a_imho,2015-2019,2015,HackerNews
resyum,2015-2019,2018,HackerNews
0ptix,2015-2019,2016,Slashdot
filereaper,2015-2019,2015,HackerNews
0x7F,2015-2019,2019,Slashdot
$kr1p7_k177y,2015-2019,2019,Slashdot
ventio,2015-2019,2019,HackerNews
6Yankee,2015-2019,2018,Slashdot
c22,2015-2019,2017,HackerNews
4lex,2015-2019,2017,Slashdot
walshemj,2015-2019,2019,HackerNews
pjbrunet,2015-2019,2015,HackerNews
a_c_s,2015-2019,2015,HackerNews
Merovius,2015-2019,2019,HackerNews
NatW,2015-2019,2016,HackerNews
YeGoblynQueenne,2015-2019,2018,HackerNews
tasty_freeze,2015-2019,2019,HackerNews
0mni,2015-2019,2016,Slashdot
gull,2015-2019,2018,HackerNews
nefasti,2015-2019,2018,HackerNews
aleh,2015-2019,2015,HackerNews
xenadu02,2015-2019,2016,HackerNews
74nova,2015-2019,2018,Slashdot
Mikeb85,2015-2019,2017,HackerNews
(ana!)a,2015-2019,2019,Slashdot
sergeant3,2015-2019,2017,HackerNews
jonahx,2015-2019,2017,HackerNews
stupidcar,2015-2019,2018,HackerNews
iliaznk,2015-2019,2019,HackerNews
IMTDb,2015-2019,2019,HackerNews
AwesomeFaic,2015-2019,2019,HackerNews
$JakeThompson2,2015-2019,2015,Slashdot
_4rp4n3t,2015-2019,2015,Slashdot
Aaron32,2015-2019,2016,Slashdot
soreal,2015-2019,2016,HackerNews
kauffj,2015-2019,2019,HackerNews
danieltillett,2015-2019,2018,HackerNews
macintux,2015-2019,2019,HackerNews
LyalinDotCom,2015-2019,2015,HackerNews
8-bitDesigner,2015-2019,2015,Slashdot
.@.,2015-2019,2017,Slashdot
Const-me,2015-2019,2016,HackerNews
427_ci_505,2015-2019,2017,Slashdot
Pica_soO,2015-2019,2016,HackerNews
6of9,2015-2019,2015,Slashdot
_Shorty-dammit,2015-2019,2017,Slashdot
untilHellbanned,2015-2019,2016,HackerNews
serge2k,2015-2019,2018,HackerNews
pldpld,2015-2019,2016,HackerNews
!the!bad!fish!,2015-2019,2018,Slashdot
aardwolf64,2015-2019,2017,Slashdot
_ivan,2015-2019,2015,Slashdot
0x537461746943,2015-2019,2015,Slashdot
crocowhile,2015-2019,2019,HackerNews
jgrahamc,2015-2019,2015,HackerNews
erokar,2015-2019,2016,HackerNews
lordlimecat,2015-2019,2016,HackerNews
00squirrel,2015-2019,2019,Slashdot
openasocket,2015-2019,2016,HackerNews
rbanffy,2015-2019,2016,HackerNews
exodust,2015-2019,2017,HackerNews
Findeton,2015-2019,2015,HackerNews
altairiumblue,2015-2019,2017,HackerNews
res0nat0r,2015-2019,2016,HackerNews
quickthrower2,2015-2019,2019,HackerNews
ploxiln,2015-2019,2015,HackerNews
mirimir,2015-2019,2019,HackerNews
zBard,2015-2019,2015,HackerNews
ris,2015-2019,2016,HackerNews
5plicer,2015-2019,2017,Slashdot
a_big_favor,2015-2019,2019,Slashdot
3nd32,2015-2019,2015,Slashdot
_PimpDaddy7_,2015-2019,2016,Slashdot
56ker,2015-2019,2017,Slashdot
7grain,2015-2019,2018,Slashdot
3Suns,2015-2019,2018,Slashdot
wdewind,2015-2019,2018,HackerNews
Brakenshire,2015-2019,2019,HackerNews
1_brown_mouse,2015-2019,2017,Slashdot
sadris,2015-2019,2015,HackerNews
0x15e,2015-2019,2016,Slashdot
EarlPoncho,2015-2019,2015,HackerNews
644bd346996,2015-2019,2016,Slashdot
.sig,2015-2019,2015,Slashdot
42forty-two42,2015-2019,2018,Slashdot
aaaurgh,2015-2019,2017,Slashdot
batmansmk,2015-2019,2016,HackerNews
hprotagonist,2015-2019,2019,HackerNews
a1cypher,2015-2019,2016,Slashdot
[rvr],2015-2019,2016,Slashdot
19thNervousBreakdown,2015-2019,2016,Slashdot
lsc,2015-2019,2019,HackerNews
modernthumb,2015-2019,2019,HackerNews
based2,2015-2019,2019,HackerNews
qbrass,2015-2019,2016,HackerNews
yk,2015-2019,2019,HackerNews
imartin2k,2015-2019,2015,HackerNews
8282now,2015-2019,2018,Slashdot
77Punker,2015-2019,2019,Slashdot
the_mitsuhiko,2015-2019,2019,HackerNews
sandstrom,2015-2019,2015,HackerNews
purple-again,2015-2019,2019,HackerNews
2Wrongs,2015-2019,2019,Slashdot
ak217,2015-2019,2015,HackerNews
paulie_a,2015-2019,2016,HackerNews
aafrn,2015-2019,2018,Slashdot
0-9a-f,2015-2019,2017,Slashdot
maxxxxx,2015-2019,2016,HackerNews
a_nonamiss,2015-2019,2015,Slashdot
isbjorn16,2015-2019,2016,HackerNews
DeusExMachina,2015-2019,2016,HackerNews
a.d.venturer,2015-2019,2016,Slashdot
romwell,2015-2019,2019,HackerNews
alkonaut,2015-2019,2015,HackerNews
avandeursen,2015-2019,2019,HackerNews
TuringNYC,2015-2019,2019,HackerNews
$0.02,2015-2019,2019,Slashdot
edvinbesic,2015-2019,2017,HackerNews
12357bd,2015-2019,2017,Slashdot
__david__,2015-2019,2018,Slashdot
fiatmoney,2015-2019,2019,HackerNews
aanantha,2015-2019,2019,Slashdot
3prong,2015-2019,2017,Slashdot
a.out,2015-2019,2019,Slashdot
aaaaaaargh!,2015-2019,2018,Slashdot
12345Doug,2015-2019,2016,Slashdot
Aardappel,2015-2019,2015,Slashdot
2*2*3*75011,2015-2019,2019,Slashdot
0x20,2015-2019,2017,Slashdot
2short,2015-2019,2018,Slashdot
0xA,2015-2019,2019,Slashdot
JumpCrisscross,2015-2019,2017,HackerNews
Jasber,2015-2019,2018,HackerNews
_Nemmeran_,2015-2019,2018,Slashdot
olliej,2015-2019,2015,HackerNews
notananthem,2015-2019,2015,HackerNews
dannyminutillo,2015-2019,2019,HackerNews
4wdloop,2015-2019,2019,Slashdot
pjmorris,2015-2019,2015,HackerNews
eyan,2015-2019,2019,HackerNews
a.d.trick,2015-2019,2018,Slashdot
SonicSoul,2015-2019,2018,HackerNews
laurynas,2015-2019,2019,HackerNews
Invictus0,2015-2019,2019,HackerNews
jka,2015-2019,2019,HackerNews
@madeus,2015-2019,2019,Slashdot
A_Mythago,2015-2019,2019,Slashdot
solarkraft,2015-2019,2016,HackerNews
hisaltesse,2015-2019,2017,HackerNews
kllrnohj,2015-2019,2016,HackerNews
mrsharpoblunto,2015-2019,2018,HackerNews
__past__,2015-2019,2018,Slashdot
_Bunny,2015-2019,2018,Slashdot
whatshisface,2015-2019,2018,HackerNews
joyjoyjoy,2015-2019,2019,HackerNews
36526542DD,2015-2019,2017,Slashdot
shizz817,2015-2019,2018,HackerNews
2old2rockNroll,2015-2019,2018,Slashdot
guiambros,2015-2019,2018,HackerNews
thrill,2015-2019,2015,HackerNews
esseti,2015-2019,2016,HackerNews
meesterdude,2015-2019,2015,HackerNews
chippy,2015-2019,2015,HackerNews
6R1MM,2015-2019,2018,Slashdot
TheLoneWolfling,2015-2019,2018,HackerNews
alchemism,2015-2019,2017,HackerNews
TempleOSV409,2015-2019,2015,HackerNews
$exyNerdie,2015-2019,2015,Slashdot
DonHopkins,2015-2019,2016,HackerNews
0biter,2015-2019,2016,Slashdot
georgewfraser,2015-2019,2015,HackerNews
4partee,2015-2019,2016,Slashdot
adrianratnapala,2015-2019,2015,HackerNews
_aa_,2015-2019,2018,Slashdot
rwmj,2015-2019,2015,HackerNews
jkot,2015-2019,2017,HackerNews
512k,2015-2019,2018,Slashdot
0x461FAB0BD7D2,2015-2019,2017,Slashdot
skellystudios,2015-2019,2018,HackerNews
__aaqvdr516,2015-2019,2019,Slashdot
EliRivers,2015-2019,2015,HackerNews
happy-go-lucky,2015-2019,2015,HackerNews
madmax96,2015-2019,2018,HackerNews
1g$man,2015-2019,2019,Slashdot
3count,2015-2019,2019,Slashdot
angrybits,2015-2019,2017,HackerNews
Jarwain,2015-2019,2015,HackerNews
luklen,2015-2019,2018,HackerNews
contravariant,2015-2019,2015,HackerNews
donniezazen,2015-2019,2015,HackerNews
aacrgv,2015-2019,2015,Slashdot
0xffffffff,2015-2019,2015,Slashdot
_DustyMonkey,2015-2019,2018,Slashdot
_|()|\|,2015-2019,2019,Slashdot
copperx,2015-2019,2018,HackerNews
2t,2015-2019,2016,Slashdot
bevan,2015-2019,2019,HackerNews
scarface74,2015-2019,2018,HackerNews
IANAD,2015-2019,2016,HackerNews
aabitsoft,2015-2019,2016,Slashdot
PauloRocha,2015-2019,2015,HackerNews
galdosdi,2015-2019,2019,HackerNews
collyw,2015-2019,2016,HackerNews
angry-hacker,2015-2019,2019,HackerNews
2MuchC0ffeeMan,2015-2019,2017,Slashdot
aabrown,2015-2019,2019,Slashdot
codedokode,2015-2019,2018,HackerNews
JulianMorrison,2015-2019,2018,HackerNews
_14k4,2015-2019,2018,Slashdot
rhizome,2015-2019,2019,HackerNews
oneeyedpigeon,2015-2019,2016,HackerNews
Ultramanoid,2015-2019,2017,HackerNews
1umpy,2015-2019,2016,Slashdot
aachrisg,2015-2019,2015,Slashdot
a_hanso,2015-2019,2018,Slashdot
Jemmeh,2015-2019,2019,HackerNews
a-rob-glidden,2015-2019,2015,Slashdot
.orvp,2015-2019,2018,Slashdot
-Harlequin-,2015-2019,2018,Slashdot
Gargoyle,2015-2019,2017,HackerNews
.tekrox,2015-2019,2016,Slashdot
Bakary,2015-2019,2017,HackerNews
jabl,2015-2019,2019,HackerNews
7bit,2015-2019,2015,Slashdot
aaron1812,2015-2019,2016,Slashdot
madeofpalk,2015-2019,2019,HackerNews
jamesrom,2015-2019,2015,HackerNews
danyork,2015-2019,2018,HackerNews
_ganja_,2015-2019,2019,Slashdot
10bt,2015-2019,2015,Slashdot
jacquesm,2015-2019,2017,HackerNews
aaribaud,2015-2019,2015,Slashdot
_fuzz_,2015-2019,2016,Slashdot
-x-,2015-2019,2016,Slashdot
-kertrats-,2015-2019,2016,Slashdot
dustinmoris,2015-2019,2017,HackerNews
wildmusings,2015-2019,2015,HackerNews
pdog,2015-2019,2016,HackerNews
$JenFantz,2015-2019,2015,Slashdot
__aarzwb9394,2015-2019,2015,Slashdot
Aaaescorts,2015-2019,2016,Slashdot
dustturtle,2015-2019,2018,HackerNews
2ms,2015-2019,2018,Slashdot
_0xd0ad,2015-2019,2016,Slashdot
_RiZ_,2015-2019,2018,Slashdot
dewaka,2015-2019,2018,HackerNews
_prime,2015-2019,2018,Slashdot
fisherjeff,2015-2019,2016,HackerNews
aaaa1111111111111,2015-2019,2015,Slashdot
_Logic_,2015-2019,2019,Slashdot
__rze__,2015-2019,2018,Slashdot
2centplain,2015-2019,2015,Slashdot
200_success,2015-2019,2017,Slashdot
mdaniel,2015-2019,2016,HackerNews
FussyZeus,2015-2019,2015,HackerNews
DrJokepu,2015-2019,2015,HackerNews
a4ahmedabad,2015-2019,2017,Slashdot
aabelro,2015-2019,2018,Slashdot
^_^x,2015-2019,2017,Slashdot
camtarn,2015-2019,2018,HackerNews
fvinci,2015-2019,2016,HackerNews
tobik,2015-2019,2016,HackerNews
mig29k,2015-2019,2019,HackerNews
pjmlp,2015-2019,2019,HackerNews
6332J1N,2015-2019,2015,Slashdot
_|()|,2015-2019,2015,Slashdot
mrb,2015-2019,2015,HackerNews
0x2A,2015-2019,2018,Slashdot
_alpha_,2015-2019,2019,Slashdot
ovulator,2015-2019,2016,HackerNews
__aahurc460,2015-2019,2018,Slashdot
666memes,2015-2019,2017,Slashdot
legulere,2015-2019,2015,HackerNews
_ph1ux_,2015-2019,2017,Slashdot
rewqfdsa,2015-2019,2018,HackerNews
eamann,2015-2019,2015,HackerNews
a55clown,2015-2019,2019,Slashdot
Aaaaaargh!,2015-2019,2017,Slashdot
787style,2015-2019,2016,Slashdot
cameronfr,2015-2019,2017,HackerNews
burkaman,2015-2019,2016,HackerNews
3vi1,2015-2019,2017,Slashdot
gkya,2015-2019,2018,HackerNews
gnaritas,2015-2019,2019,HackerNews
thinkpad20,2015-2019,2015,HackerNews
jballanc,2015-2019,2016,HackerNews
72beetle,2015-2019,2017,Slashdot
2cv,2015-2019,2016,Slashdot
514x0r,2015-2019,2018,Slashdot
dekhn,2015-2019,2017,HackerNews
87C751,2015-2019,2016,Slashdot
humbleMouse,2015-2019,2015,HackerNews
$criptah,2015-2019,2015,Slashdot
colinprince,2015-2019,2017,HackerNews
xiphmont,2015-2019,2017,HackerNews
_0x783czar,2015-2019,2015,Slashdot
a_greer2005,2015-2019,2018,Slashdot
angersock,2015-2019,2016,HackerNews
jwong_,2015-2019,2016,HackerNews
sctb,2015-2019,2016,HackerNews
tromp,2015-2019,2018,HackerNews
proberts,2015-2019,2018,HackerNews
cyphar,2015-2019,2017,HackerNews
SOLAR_FIELDS,2015-2019,2015,HackerNews
0xygen,2015-2019,2019,Slashdot
228e2,2015-2019,2019,Slashdot
[Crimson]Chain,2015-2019,2017,Slashdot
leereeves,2015-2019,2015,HackerNews
*BBC*PipTigger,2015-2019,2015,Slashdot
wongarsu,2015-2019,2015,HackerNews
abenedic,2015-2019,2015,HackerNews
finnn,2015-2019,2019,HackerNews
auxym,2015-2019,2019,HackerNews
mandeepj,2015-2019,2018,HackerNews
codeisawesome,2015-2019,2019,HackerNews
agilek,2015-2019,2019,HackerNews
cosinetau,2015-2019,2015,HackerNews
omegaworks,2015-2019,2016,HackerNews
oblio,2015-2019,2015,HackerNews
a_n_d_e_r_s,2015-2019,2017,Slashdot
__aaeihw9960,2015-2019,2018,Slashdot
throwanem,2015-2019,2017,HackerNews
1nt3lx,2015-2019,2018,Slashdot
stephengillie,2015-2019,2016,HackerNews
rvpolyak,2015-2019,2017,HackerNews
.milfox,2015-2019,2019,Slashdot
ComteDeLaFere,2015-2019,2019,HackerNews
joecool1029,2015-2019,2017,HackerNews
3am,2015-2019,2019,Slashdot
Tsubasachan,2015-2019,2015,HackerNews
MichaelMoser123,2015-2019,2015,HackerNews
taejo,2015-2019,2015,HackerNews
(startx),2015-2019,2015,Slashdot
_defiant_,2015-2019,2018,Slashdot
throwaway2016a,2015-2019,2017,HackerNews
1nfern0,2015-2019,2017,Slashdot
!Squalus,2015-2019,2016,Slashdot
vvanders,2015-2019,2015,HackerNews
1800maxim,2015-2019,2016,Slashdot
0xdeadbeef,2015-2019,2019,Slashdot
opportune,2015-2019,2016,HackerNews
aakhan,2015-2019,2018,Slashdot
aajisaka,2015-2019,2017,HackerNews
15Bit,2015-2019,2017,Slashdot
raihansaputra,2015-2019,2017,HackerNews
aardvarkjoe,2015-2019,2015,Slashdot
12WTF$,2015-2019,2018,Slashdot
8bitmachinegun,2015-2019,2015,Slashdot
"""Zow""",2015-2019,2016,Slashdot
aahzmandius,2015-2019,2015,Slashdot
dogma1138,2015-2019,2019,HackerNews
]ix[,2015-2019,2017,Slashdot
jfk13,2015-2019,2017,HackerNews
_Stryker,2015-2019,2019,Slashdot
1337d00d,2015-2019,2017,Slashdot
1inthestink,2015-2019,2018,Slashdot
pjdorrell,2015-2019,2017,HackerNews
mmcconnell1618,2015-2019,2019,HackerNews
nitrogen,2015-2019,2017,HackerNews
nickpsecurity,2015-2019,2016,HackerNews
1sockchuck,2015-2019,2016,Slashdot
choward,2015-2019,2016,HackerNews
fjsolwmv,2015-2019,2017,HackerNews
micra_,2015-2019,2016,HackerNews
rcach001,2015-2019,2018,HackerNews
kbenson,2015-2019,2019,HackerNews
flipp3r,2015-2019,2018,HackerNews
monster00,2015-2019,2016,HackerNews
7-Vodka,2015-2019,2016,Slashdot
3.1415926535,2015-2019,2015,Slashdot
0x000000,2015-2019,2017,Slashdot
StavrosK,2015-2019,2015,HackerNews
aadolfst01,2015-2019,2016,Slashdot
ummonk,2015-2019,2015,HackerNews
a!b!c!,2015-2019,2016,Slashdot
tempodox,2015-2019,2019,HackerNews
a302b,2015-2019,2017,Slashdot
$beirdo,2015-2019,2017,Slashdot
oscargrouch,2015-2019,2016,HackerNews
21chrisp,2015-2019,2015,Slashdot
64nDh1,2015-2019,2015,Slashdot
jjnoakes,2015-2019,2015,HackerNews
RexRollman,2015-2019,2017,HackerNews
a42,2015-2019,2017,Slashdot
sehr,2015-2019,2017,HackerNews
rebeccaskinner,2015-2019,2016,HackerNews
wyclif,2015-2019,2019,HackerNews
_Hiro_,2015-2019,2015,Slashdot
2muchcoffeeman,2015-2019,2015,Slashdot
apetresc,2015-2019,2018,HackerNews
3nuff,2015-2019,2015,Slashdot
1eyedhive,2015-2019,2017,Slashdot
__Reason__,2015-2019,2015,Slashdot
mikegerwitz,2015-2019,2016,HackerNews
1stworld,2015-2019,2016,Slashdot
maruhan2,2015-2019,2018,HackerNews
a3buster,2015-2019,2018,Slashdot
[Zappo],2015-2019,2015,Slashdot
azr79,2015-2019,2016,HackerNews
sitkack,2015-2019,2017,HackerNews
$$$$$exyGal,2015-2019,2015,Slashdot
jordanthoms,2015-2019,2015,HackerNews
__roo,2015-2019,2016,Slashdot
vmception,2020-2026,2024,HackerNews
qawwads,2020-2026,2023,HackerNews
spectre3d,2020-2026,2021,HackerNews
2Flower,2020-2026,2026,Slashdot
ac3boy,2020-2026,2024,Slashdot
3buttonMouse,2020-2026,2020,Slashdot
Abalamahalamatandra,2020-2026,2021,Slashdot
ardit33,2020-2026,2021,HackerNews
8tim8,2020-2026,2026,Slashdot
a2wflc,2020-2026,2022,Slashdot
sdrinf,2020-2026,2024,HackerNews
greentec,2020-2026,2024,HackerNews
mrweasel,2020-2026,2024,HackerNews
FeepingCreature,2020-2026,2020,HackerNews
heleninboodler,2020-2026,2021,HackerNews
ChuckMcM,2020-2026,2021,HackerNews
acheron,2020-2026,2026,HackerNews
celloductor,2020-2026,2021,HackerNews
Stanley101,2020-2026,2022,HackerNews
kazinator,2020-2026,2020,HackerNews
LatteLazy,2020-2026,2025,HackerNews
1u3hr,2020-2026,2021,Slashdot
fortran77,2020-2026,2024,HackerNews
A5un,2020-2026,2022,Slashdot
3m_w018,2020-2026,2023,Slashdot
_RidG_,2020-2026,2024,Slashdot
abxpacketloss,2020-2026,2022,Slashdot
lsternlicht,2020-2026,2020,HackerNews
0xdeaddead,2020-2026,2023,Slashdot
danielam,2020-2026,2021,HackerNews
absorbr,2020-2026,2024,Slashdot
philippta,2020-2026,2021,HackerNews
throwAGIway,2020-2026,2024,HackerNews
root_axis,2020-2026,2024,HackerNews
distortedsignal,2020-2026,2024,HackerNews
80N,2020-2026,2025,Slashdot
karmakaze,2020-2026,2021,HackerNews
jjuel,2020-2026,2021,HackerNews
aardwolf204,2020-2026,2021,Slashdot
purple-leafy,2020-2026,2026,HackerNews
aaaaaaaaaaaaaaaaaaab,2020-2026,2023,Slashdot
TameAntelope,2020-2026,2024,HackerNews
10Ghz,2020-2026,2023,Slashdot
galaxyLogic,2020-2026,2024,HackerNews
3mpire,2020-2026,2026,Slashdot
krisoft,2020-2026,2026,HackerNews
0rionx,2020-2026,2022,Slashdot
_ZenZagg_,2020-2026,2024,Slashdot
3nails4aFalseProphet,2020-2026,2022,Slashdot
a1210,2020-2026,2026,Slashdot
DeathArrow,2020-2026,2020,HackerNews
22FF001100,2020-2026,2024,Slashdot
"27,000",2020-2026,2021,Slashdot
reaperducer,2020-2026,2020,HackerNews
drcongo,2020-2026,2022,HackerNews
toastercat,2020-2026,2020,HackerNews
aCC,2020-2026,2023,Slashdot
reilly3000,2020-2026,2024,HackerNews
miguelfeliciano,2020-2026,2026,HackerNews
twelvechairs,2020-2026,2021,HackerNews
aljp,2020-2026,2021,HackerNews
AbernathyAbernathy02,2020-2026,2021,Slashdot
aagha,2020-2026,2025,Slashdot
bitshiftfaced,2020-2026,2020,HackerNews
LinuxBender,2020-2026,2022,HackerNews
grishka,2020-2026,2024,HackerNews
burlesona,2020-2026,2024,HackerNews
matt_mb,2020-2026,2026,HackerNews
snowwrestler,2020-2026,2022,HackerNews
__aaacoe2998,2020-2026,2025,Slashdot
_jal,2020-2026,2023,HackerNews
legacynl,2020-2026,2026,HackerNews
smaddox,2020-2026,2024,HackerNews
TuringTest,2020-2026,2021,HackerNews
4m3,2020-2026,2025,Slashdot
mlac,2020-2026,2025,HackerNews
yalogin,2020-2026,2024,HackerNews
yboris,2020-2026,2022,HackerNews
Aar0n81,2020-2026,2023,Slashdot
ABasketOfPups,2020-2026,2022,Slashdot
hsuduebc2,2020-2026,2021,HackerNews
sacnoradhq,2020-2026,2024,HackerNews
abshnasko,2020-2026,2025,Slashdot
192_kbps,2020-2026,2026,Slashdot
acaro,2020-2026,2023,Slashdot
lotsofpulp,2020-2026,2022,HackerNews
4r0g,2020-2026,2023,Slashdot
bitwize,2020-2026,2022,HackerNews
500IE,2020-2026,2020,Slashdot
agumonkey,2020-2026,2021,HackerNews
__aasqbs9791,2020-2026,2023,Slashdot
0kComputer,2020-2026,2024,Slashdot
